id,name,num,stars_y,Comments
6583,Rikishi Japanese Restaurant,357 ,5 ,5 
6584,The Hogtown Vegan,357 ,4 ,4 
6585,The Hogtown Vegan,357 ,3 ,3 
6586,Sushi Island,357 ,2 ,2 
6587,Not Just Noodles,357 ,2 ,2 
6588,The Gem,357 ,3 ,3 
6589,Freshii,357 ,2 ,2 
6590,Saving Gigi,357 ,4 ,4 
6591,Saving Gigi,357 ,3 ,3 
6592,Northwood,357 ,4 ,4 
6593,Cafe M,357 ,3 ,3 
6594,Cafe M,357 ,4 ,4 
6595,Bar Neon,357 ,4 ,4 
6596,LCBO,357 ,5 ,5 
6597,Farmhouse Tavern,357 ,5 ,5 
6598,Ka Chi,357 ,2 ,2 
6599,Mykonos Mediterranean Grill,357 ,1 ,1 
6600,Taste of Thai House,357 ,2 ,2 
6601,Taste of Thai House,357 ,3 ,3 
6602,Porter House,357 ,5 ,5 
6603,Pusateri's Fine Foods,357 ,1 ,1 
6604,Xococava,357 ,4 ,4 
6605,Pho Rua Vang Golden Turtle,357 ,2 ,2 
6606,Hair of the Dog,357 ,4 ,4 
6607,The Sovereign,357 ,5 ,5 
6608,The Good Neighbour Espresso Bar,357 ,4 ,4 
6609,Bolt Fresh Bar,860 ,3 ,3 
6610,Tavolino,860 ,5 ,5 
6611,Soos,860 ,3 ,3 
6612,Cygnet Coffee,860 ,5 ,5 
6613,Bolt Fresh Bar,374 ,2 ,2 
6614,Bolt Fresh Bar,374 ,2 ,2 
6615,Pizzeria Libretto Danforth,374 ,5 ,5 
6616,Sala Modern Thai Kitchen & Bar,374 ,5 ,5 
6617,Bolt Fresh Bar,358 ,3 ,3 
6618,Bolt Fresh Bar,358 ,4 ,4 
6619,Bolt Fresh Bar,358 ,4 ,4 
6620,O.Noir,358 ,4 ,4 
6621,Bloke & 4th,358 ,1 ,1 
6622,Annona Resturant,358 ,3 ,3 
6623,La Sem Patisserie,358 ,5 ,5 
6624,Sorelle & Co,358 ,2 ,2 
6625,Aroowha Sushi & Sake Bar,358 ,5 ,5 
6626,Trio Ristorante and Pizzeria,358 ,3 ,3 
6627,Baba Jani Kabob House,358 ,4 ,4 
6628,Paese,358 ,1 ,1 
6629,Amadeus Patisserie,358 ,4 ,4 
6630,Windup Bird Cafe,358 ,5 ,5 
6631,Fat Bastard Burrito,358 ,3 ,3 
6632,Nino D'Aversa Bakery,358 ,4 ,4 
6633,Senbazuru Sushi Bar,358 ,1 ,1 
6634,CafÃ© Boulud,358 ,4 ,4 
6635,Canoe,358 ,5 ,5 
6636,CafÃ© Bernate,358 ,3 ,3 
6637,Planta,358 ,5 ,5 
6638,Studio Bar,358 ,1 ,1 
6639,Bunner's Bakeshop,358 ,4 ,4 
6640,Holts CafÃ©,358 ,5 ,5 
6641,Holts CafÃ©,358 ,5 ,5 
6642,Bolt Fresh Bar,39672 ,3 ,3 
6643,Beerbistro,39672 ,4 ,4 
6644,Imanishi Japanese Kitchen,39672 ,4 ,4 
6645,Rooster Coffee House,39672 ,5 ,5 
6646,Gio Rana's Really Really Nice Restaurant,39672 ,5 ,5 
6647,The Saint Tavern,39672 ,4 ,4 
6648,Darbar Persian Grill,39672 ,4 ,4 
6649,Barrio Coreano,39672 ,3 ,3 
6650,Fresh Off The Boat,39672 ,3 ,3 
6651,Le Cartet,39672 ,5 ,5 
6652,Bar Raval,39672 ,5 ,5 
6653,Enoteca Sociale,39672 ,4 ,4 
6654,Descendant Detroit Style Pizza,39672 ,5 ,5 
6655,Descendant Detroit Style Pizza,39672 ,5 ,5 
6656,Campagnolo,39672 ,5 ,5 
6657,Brock Sandwich,39672 ,5 ,5 
6658,Alo Restaurant,39672 ,5 ,5 
6659,Ludger,39672 ,3 ,3 
6660,La Cubana,39672 ,4 ,4 
6661,FuZen,39672 ,4 ,4 
6662,Farmhouse Tavern,39672 ,4 ,4 
6663,Wilbur Mexicana,39672 ,3 ,3 
6664,Utopia CafÃ© & Grill,39672 ,4 ,4 
6665,Ardor Bistro,39672 ,3 ,3 
6666,Canoe,39672 ,5 ,5 
6667,Woods Restaurant & Bar,39672 ,4 ,4 
6668,Boom Breakfast & Co,39672 ,3 ,3 
6669,Jumbo Empanadas,39672 ,4 ,4 
6670,Jumbo Empanadas,39672 ,4 ,4 
6671,Far Niente,39672 ,3 ,3 
6672,Byblos,39672 ,4 ,4 
6673,de Mello Palheta,39672 ,2 ,2 
6674,The Parkdale Drink,39672 ,4 ,4 
6675,KINTON RAMEN,39672 ,4 ,4 
6676,Stratus,39672 ,3 ,3 
6677,Bolt Fresh Bar,359 ,4 ,4 
6678,Paramount Fine Foods,359 ,4 ,4 
6679,The 3 Brewers,359 ,2 ,2 
6680,Nu BÃ¼gel,359 ,5 ,5 
6681,Romados,359 ,5 ,5 
6682,Playa Cabana - Hacienda,359 ,3 ,3 
6683,Dimmi Bar & Trattoria,359 ,3 ,3 
6684,Gourmet Burger Co,359 ,2 ,2 
6685,Martino's Pizza & Asian Fusion Kitchen,359 ,3 ,3 
6686,W Burger Bar,359 ,3 ,3 
6687,Brickworks Cider House,359 ,5 ,5 
6688,Olive Oil Emporium,359 ,5 ,5 
6689,La Porte Grecque Estiatorio,359 ,2 ,2 
6690,Souz Dal,359 ,4 ,4 
6691,Victory CafÃ©,359 ,3 ,3 
6692,Aroma Espresso Bar,359 ,3 ,3 
6693,Marathon Souvlaki,359 ,4 ,4 
6694,Czehoski,359 ,3 ,3 
6695,Schmaltz Appetizing,359 ,5 ,5 
6696,Aunties & Uncles,359 ,4 ,4 
6697,Early Bird Coffee & Kitchen,359 ,5 ,5 
6698,Bulldog Coffee,359 ,4 ,4 
6699,Impact Kitchen,359 ,4 ,4 
6700,Richtree Market Restaurants,359 ,2 ,2 
6701,Benelux,359 ,3 ,3 
6702,Wilbur Mexicana,359 ,4 ,4 
6703,Sushi Tower,359 ,2 ,2 
6704,Seven Lives Paleteria,359 ,3 ,3 
6705,Utopia CafÃ© & Grill,359 ,4 ,4 
6706,The One That Got Away,359 ,4 ,4 
6707,Montgomery's Restaurant,359 ,5 ,5 
6708,Big Smoke Burger,359 ,4 ,4 
6709,Pusateri's Fine Foods,359 ,4 ,4 
6710,Moliceiro Restaurant,359 ,5 ,5 
6711,Country Style Hungarian Restaurant,359 ,3 ,3 
6712,Ichiban Sushi House,359 ,3 ,3 
6713,Big Fat Burrito,359 ,1 ,1 
6714,Caffino Ristorante,359 ,4 ,4 
6715,Ginger,359 ,2 ,2 
6716,Daily Sushi Japanese Restaurant,359 ,4 ,4 
6717,JAMcafÃ©,359 ,4 ,4 
6718,Bolt Fresh Bar,360 ,5 ,5 
6719,Sakura Japanese Cuisine,360 ,1 ,1 
6720,Bolt Fresh Bar,361 ,5 ,5 
6721,Ravi Soups,361 ,4 ,4 
6722,Littlefish,361 ,5 ,5 
6723,Rustic Cosmo Cafe,361 ,4 ,4 
6724,The Keg Steakhouse & Bar,361 ,5 ,5 
6725,Tortilla Flats,361 ,4 ,4 
6726,The Rooster Rotisserie and Grill,361 ,4 ,4 
6727,Alexandria Falafel,361 ,3 ,3 
6728,What A Bagel - Spadina,361 ,4 ,4 
6729,Fat Bastard Burrito,361 ,4 ,4 
6730,Pho Rua Vang Golden Turtle,361 ,3 ,3 
6731,Fresh on Eglinton,361 ,5 ,5 
6732,Starbucks,361 ,4 ,4 
6733,Earls Kitchen + Bar,361 ,4 ,4 
6734,Bolt Fresh Bar,83246 ,4 ,4 
6735,Molisana Bakery,83246 ,4 ,4 
6736,Lalibela Ethiopian Restaurant,83246 ,4 ,4 
6737,The Saint Tavern,83246 ,2 ,2 
6738,Fresh Off The Boat,83246 ,3 ,3 
6739,Enoteca Sociale,83246 ,5 ,5 
6740,Sukho Thai,83246 ,3 ,3 
6741,Cilantro,83246 ,4 ,4 
6742,Divino Wine & Cheese Bistro,83246 ,3 ,3 
6743,Bolt Fresh Bar,16558 ,1 ,1 
6744,KooKoo Chicken,16558 ,3 ,3 
6745,Odd Seoul,16558 ,3 ,3 
6746,The Hogtown Vegan,16558 ,4 ,4 
6747,The Hogtown Vegan,16558 ,1 ,1 
6748,Wok Of Fame,16558 ,2 ,2 
6749,Cafe De Khan,16558 ,1 ,1 
6750,Pub BreWskey,16558 ,2 ,2 
6751,Shawarma Grill Xpress,16558 ,5 ,5 
6752,The Cheesecake Factory,16558 ,2 ,2 
6753,Thai Rice,16558 ,4 ,4 
6754,Apiecalypse Now!,16558 ,4 ,4 
6755,Bamboo Legend,16558 ,1 ,1 
6756,Chennai Spices,16558 ,4 ,4 
6757,Avani Asian Indian bistro,16558 ,2 ,2 
6758,Porter House,16558 ,4 ,4 
6759,Starbucks,16558 ,2 ,2 
6760,Pamier Kabob,16558 ,1 ,1 
6761,King's CafÃ©,16558 ,2 ,2 
6762,Archtop Cafe,16558 ,4 ,4 
6763,Bolt Fresh Bar,44730 ,2 ,2 
6764,Apalla,44730 ,5 ,5 
6765,Cardinal Rule,44730 ,5 ,5 
6766,The Hogtown Vegan,44730 ,5 ,5 
6767,Shawarma Grill Xpress,44730 ,5 ,5 
6768,Utopia CafÃ© & Grill,44730 ,5 ,5 
6769,North of Brooklyn Pizzeria,44730 ,5 ,5 
6770,Bolt Fresh Bar,125008 ,2 ,2 
6771,Chop Chop,125008 ,3 ,3 
6772,Milano's Pizza,125008 ,3 ,3 
6773,Cora,125008 ,4 ,4 
6774,Soos,125008 ,3 ,3 
6775,The Fish Store & Sandwiches,125008 ,3 ,3 
6776,Goldstone Noodle Restaurant,125008 ,3 ,3 
6777,Ma Poule MouillÃ©e,125008 ,3 ,3 
6778,Apache Burgers,125008 ,3 ,3 
6779,Asian Legend,125008 ,4 ,4 
6780,Swatow Restaurant,125008 ,4 ,4 
6781,Yu Seafood,125008 ,5 ,5 
6782,Royal Orchard Thai Cuisine,125008 ,4 ,4 
6783,Country Style Hungarian Restaurant,125008 ,3 ,3 
6784,The Food Shop,125008 ,2 ,2 
6785,Pho Rua Vang Golden Turtle,125008 ,3 ,3 
6786,Crane Express,125008 ,4 ,4 
6787,La Bettola di Terroni,125008 ,4 ,4 
6788,Siddartha,125008 ,3 ,3 
6789,Pi Co,125008 ,4 ,4 
6790,Gusto 101,125008 ,4 ,4 
6791,Bolt Fresh Bar,362 ,3 ,3 
6792,Apiecalypse Now!,362 ,5 ,5 
6793,Feel Good Guru,362 ,2 ,2 
6794,Bolt Fresh Bar,363 ,4 ,4 
6795,Big Tuna PokÃ© Bar,363 ,4 ,4 
6796,Asahi Sushi,363 ,4 ,4 
6797,Campagnolo,363 ,3 ,3 
6798,Tierra Azteca,363 ,4 ,4 
6799,Hollywood Cone,363 ,1 ,1 
6800,Ardor Bistro,363 ,5 ,5 
6801,Bolt Fresh Bar,364 ,4 ,4 
6802,BarChef,364 ,5 ,5 
6803,Bolt Fresh Bar,86911 ,4 ,4 
6804,Magoo's Gourmet Hamburgers & Ice-Cream,86911 ,1 ,1 
6805,Como En Casa,86911 ,4 ,4 
6806,Paramount Fine Foods,86911 ,5 ,5 
6807,White Brick Kitchen,86911 ,4 ,4 
6808,Piano Piano,86911 ,5 ,5 
6809,Afghan Kebob Cuisine,86911 ,4 ,4 
6810,Fresh Off The Boat,86911 ,4 ,4 
6811,The Cheesecake Factory,86911 ,1 ,1 
6812,Put A Cone On It,86911 ,5 ,5 
6813,Mekong River,86911 ,1 ,1 
6814,Vena's Restaurant,86911 ,1 ,1 
6815,French Corner Bakery & Patisserie,86911 ,5 ,5 
6816,Better Living,86911 ,5 ,5 
6817,Kabul Express,86911 ,5 ,5 
6818,Big Smoke Burger,86911 ,5 ,5 
6819,Big Smoke Burger,86911 ,4 ,4 
6820,Summer's Ice Cream,86911 ,5 ,5 
6821,Rialto Espresso Bar,86911 ,5 ,5 
6822,Pho Rua Vang Golden Turtle,86911 ,4 ,4 
6823,Empire Espresso,86911 ,4 ,4 
6824,TKRE - The Kathi Roll Express,86911 ,1 ,1 
6825,Barque Smokehouse,86911 ,3 ,3 
6826,The Halal Guys,86911 ,4 ,4 
6827,Holy Chuck,86911 ,2 ,2 
6828,Pi Co,86911 ,4 ,4 
6829,Corned Beef House,86911 ,4 ,4 
6830,Birch Bistro,86911 ,5 ,5 
6831,Lac Vien Vietnamese Restaurant,86911 ,1 ,1 
6832,Home,86911 ,2 ,2 
6833,Bolt Fresh Bar,365 ,3 ,3 
6834,Bakery & Kaffee Haus,365 ,2 ,2 
6835,Campechano TaquerÃ­a,365 ,4 ,4 
6836,Guirei Japanese Restaurant,365 ,1 ,1 
6837,Rock Lobster Food Co,365 ,4 ,4 
6838,Iruka Sushi,365 ,2 ,2 
6839,Imanishi Japanese Kitchen,365 ,4 ,4 
6840,Rooster Coffee House,365 ,4 ,4 
6841,Shanee,365 ,3 ,3 
6842,Shanee,365 ,3 ,3 
6843,Barrio Coreano,365 ,3 ,3 
6844,Bar Raval,365 ,4 ,4 
6845,Enoteca Sociale,365 ,5 ,5 
6846,Descendant Detroit Style Pizza,365 ,5 ,5 
6847,Ludger,365 ,3 ,3 
6848,La Cubana,365 ,4 ,4 
6849,Farmhouse Tavern,365 ,3 ,3 
6850,Wilbur Mexicana,365 ,4 ,4 
6851,Roll House,365 ,3 ,3 
6852,Skin+Bones,365 ,4 ,4 
6853,TKRE - The Kathi Roll Express,365 ,3 ,3 
6854,Byblos,365 ,4 ,4 
6855,Good Bite Restaurant,365 ,2 ,2 
6856,Bolt Fresh Bar,366 ,5 ,5 
6857,O.Noir,366 ,2 ,2 
6858,Swan Restaurant,366 ,3 ,3 
6859,Aroma Espresso Bar,366 ,2 ,2 
6860,Aroma Espresso Bar,366 ,4 ,4 
6861,The Hogtown Vegan,366 ,5 ,5 
6862,Rock Lobster Food Co,366 ,5 ,5 
6863,ChuChai,366 ,4 ,4 
6864,Fresh City Farms,366 ,5 ,5 
6865,Shanee,366 ,2 ,2 
6866,The Saint Tavern,366 ,4 ,4 
6867,Saving Gigi,366 ,1 ,1 
6868,Northwood,366 ,5 ,5 
6869,Czehoski,366 ,2 ,2 
6870,Grenouille,366 ,4 ,4 
6871,Apache Burgers,366 ,4 ,4 
6872,Farmhouse Tavern,366 ,4 ,4 
6873,Bapbo Korean Restaurant,366 ,4 ,4 
6874,Mean Bao,366 ,2 ,2 
6875,North of Brooklyn Pizzeria,366 ,5 ,5 
6876,Pantheon Restaurant,366 ,4 ,4 
6877,Skin+Bones,366 ,4 ,4 
6878,Big Fat Burrito,366 ,4 ,4 
6879,Bolt Fresh Bar,129062 ,1 ,1 
6880,Swirls,129062 ,1 ,1 
6881,Burger King,129062 ,1 ,1 
6882,Bolt Fresh Bar,367 ,1 ,1 
6883,Bamboo Buddha Chinese Resturant,367 ,5 ,5 
6884,Zafferano Ristorante,367 ,1 ,1 
6885,The Cupcake Shoppe,367 ,2 ,2 
6886,Bolt Fresh Bar,34408 ,5 ,5 
6887,That's Italian Ristorante,34408 ,5 ,5 
6888,VivoÂ Pizza + Pasta,34408 ,2 ,2 
6889,Poutini's House of Poutine,34408 ,5 ,5 
6890,The Peppermill Restaurant & Fireside Lounge,34408 ,4 ,4 
6891,The Hogtown Vegan,34408 ,5 ,5 
6892,The Good Fork,34408 ,5 ,5 
6893,Millie Patisserie & Creamery,34408 ,5 ,5 
6894,Wolfgang Puck Bar & Grill Las Vegas,34408 ,3 ,3 
6895,Barrio Coreano,34408 ,5 ,5 
6896,Sweet Olenka's,34408 ,5 ,5 
6897,Zafferano Ristorante,34408 ,2 ,2 
6898,H Bar,34408 ,5 ,5 
6899,The Burgernator,34408 ,4 ,4 
6900,Sakura Japanese Cuisine,34408 ,4 ,4 
6901,La Cubana,34408 ,4 ,4 
6902,Sapore By Zafferano,34408 ,4 ,4 
6903,Apiecalypse Now!,34408 ,4 ,4 
6904,Secret Pizza,34408 ,5 ,5 
6905,Taverna Mercatto,34408 ,3 ,3 
6906,Summer's Ice Cream,34408 ,5 ,5 
6907,Light Cafe,34408 ,4 ,4 
6908,Planta,34408 ,5 ,5 
6909,Farm Boy,34408 ,5 ,5 
6910,Hair of the Dog,34408 ,4 ,4 
6911,La Bettola di Terroni,34408 ,4 ,4 
6912,Boreal Gelato CafÃ©,34408 ,5 ,5 
6913,J Red & Co,34408 ,3 ,3 
6914,Nodo,34408 ,4 ,4 
6915,Bolt Fresh Bar,368 ,3 ,3 
6916,Bolt Fresh Bar,369 ,4 ,4 
6917,The Burgernator,369 ,2 ,2 
6918,Greens Vegetarian Restaurant,369 ,3 ,3 
6919,Bolt Fresh Bar,370 ,4 ,4 
6920,Remezzo Italian Bistro,370 ,3 ,3 
6921,Thai Signature,370 ,4 ,4 
6922,Mucho Burrito,370 ,3 ,3 
6923,Bacchus Roti Shop,370 ,5 ,5 
6924,Planet Organic Market,370 ,5 ,5 
6925,Fat Bastard Burrito,370 ,4 ,4 
6926,Apiecalypse Now!,370 ,5 ,5 
6927,Miss Things,370 ,5 ,5 
6928,Porter House,370 ,5 ,5 
6929,Bobbie Sue's Mac & Cheese,370 ,5 ,5 
6930,Bolt Fresh Bar,38865 ,2 ,2 
6931,Sushi LobÃ¼,38865 ,5 ,5 
6932,Grenade,38865 ,4 ,4 
6933,HÃ ,38865 ,4 ,4 
6934,Thazard,38865 ,4 ,4 
6935,Le Mousso,38865 ,5 ,5 
6936,Baldwin Barmacie,38865 ,5 ,5 
6937,Pierre et Pierre,38865 ,3 ,3 
6938,Fortune,38865 ,4 ,4 
6939,Koa Lua,38865 ,3 ,3 
6940,FenÃªtre sur Kaboul,38865 ,5 ,5 
6941,Dolcetto & Co,38865 ,5 ,5 
6942,CafÃ© Prague,38865 ,4 ,4 
6943,Ludger,38865 ,4 ,4 
6944,Yuzu No Hana,38865 ,4 ,4 
6945,Le Majestique,38865 ,4 ,4 
6946,Prohibition MontrÃ©al,38865 ,4 ,4 
6947,Le RÃ©servoir,38865 ,4 ,4 
6948,CaffÃ¨ Italia,38865 ,4 ,4 
6949,Quai No.4,38865 ,4 ,4 
6950,Bolt Fresh Bar,371 ,2 ,2 
6951,Ravi Soups,371 ,2 ,2 
6952,The Hogtown Vegan,371 ,3 ,3 
6953,Mother India,371 ,4 ,4 
6954,Pizzeria Libretto Danforth,371 ,5 ,5 
6955,Fresh on Spadina,371 ,4 ,4 
6956,Big Smoke Burger,371 ,3 ,3 
6957,Northwood,371 ,4 ,4 
6958,The Burgernator,371 ,1 ,1 
6959,Aunties & Uncles,371 ,2 ,2 
6960,Early Bird Coffee & Kitchen,371 ,2 ,2 
6961,Early Bird Coffee & Kitchen,371 ,4 ,4 
6962,Green Beanery,371 ,3 ,3 
6963,Great Burger Kitchen,371 ,2 ,2 
6964,Mitzi's CafÃ©,371 ,1 ,1 
6965,Ouzeri,371 ,2 ,2 
6966,Sukho Thai,371 ,2 ,2 
6967,Oliver & Bonacini CafÃ© Grill,371 ,3 ,3 
6968,Utopia CafÃ© & Grill,371 ,4 ,4 
6969,Capital Espresso,371 ,3 ,3 
6970,North of Brooklyn Pizzeria,371 ,2 ,2 
6971,Pantheon Restaurant,371 ,4 ,4 
6972,Little Nicky's Coffee,371 ,4 ,4 
6973,I Deal Coffee,371 ,2 ,2 
6974,BÃ¢ton Rouge Steakhouse & Bar,371 ,2 ,2 
6975,Glory Hole Doughnuts,371 ,2 ,2 
6976,Bolt Fresh Bar,372 ,4 ,4 
6977,Rose City Kitchen,372 ,4 ,4 
6978,Burrito Boyz,372 ,5 ,5 
6979,Pita Choice,372 ,5 ,5 
6980,North of Brooklyn Pizzeria,372 ,2 ,2 
6981,Atelier Cafe Lounge,372 ,1 ,1 
6982,Bolt Fresh Bar,373 ,1 ,1 
6983,Mother India,373 ,4 ,4 
6984,Rustic Cosmo Cafe,373 ,3 ,3 
6985,One Love Vegetarian,373 ,5 ,5 
6986,Soos,373 ,4 ,4 
6987,The Tampered Press,373 ,3 ,3 
6988,Early Bird Coffee & Kitchen,373 ,3 ,3 
6989,State & Main,373 ,5 ,5 
6990,Gayley's Cafe,373 ,4 ,4 
6991,Dangerous Dan's Diner,373 ,1 ,1 
6992,Pho Rua Vang Golden Turtle,373 ,3 ,3 
6993,Bolt Fresh Bar,4886 ,4 ,4 
6994,Cha Me Cha,4886 ,3 ,3 
6995,Papa Chang's Express,4886 ,3 ,3 
6996,1915 Lan Zhou Ramen,4886 ,3 ,3 
6997,McCafe,4886 ,3 ,3 
6998,Lucky Moose Food Mart,4886 ,3 ,3 
6999,NEO COFFEE BAR,4886 ,4 ,4 
7000,Regency Restaurant,4886 ,3 ,3 
7001,Marathon Souvlaki,4886 ,3 ,3 
7002,Tim Hortons,4886 ,3 ,3 
7003,Tim Hortons,4886 ,3 ,3 
7004,Le Cartet,4886 ,2 ,2 
7005,Eat Fresh Be Healthy,4886 ,4 ,4 
7006,Saturday Dinette,4886 ,5 ,5 
7007,KaKa All You Can Eat,4886 ,3 ,3 
7008,KaKa All You Can Eat,4886 ,3 ,3 
7009,Ten Ren's Tea,4886 ,2 ,2 
7010,Yuzu No Hana,4886 ,4 ,4 
7011,Kitchen Table Grocery Stores,4886 ,2 ,2 
7012,Asian Legend,4886 ,3 ,3 
7013,Boku Sushi,4886 ,4 ,4 
7014,Canoe,4886 ,3 ,3 
7015,Bolt Fresh Bar,21018 ,3 ,3 
7016,Annona Resturant,21018 ,3 ,3 
7017,Nu BÃ¼gel,21018 ,5 ,5 
7018,Health Palace,21018 ,5 ,5 
7019,Cloud Free Agent Espresso Bar,21018 ,4 ,4 
7020,Essence of Life Organics,21018 ,4 ,4 
7021,Freshii,21018 ,4 ,4 
7022,Windup Bird Cafe,21018 ,4 ,4 
7023,Ed's Real Scoop,21018 ,5 ,5 
7024,Wimpy's Diner,21018 ,1 ,1 
7025,The Markham Station Restaurant,21018 ,3 ,3 
7026,Studio Bar,21018 ,1 ,1 
7027,Big Fat Burrito,21018 ,1 ,1 
7028,Sorry Coffee,21018 ,5 ,5 
7029,Bolt Fresh Bar,375 ,2 ,2 
7030,Bolt Fresh Bar,376 ,5 ,5 
7031,Lal Kella Tandoori,376 ,5 ,5 
7032,Bolt Fresh Bar,101084 ,3 ,3 
7033,Knuckle Sandwich,101084 ,3 ,3 
7034,Brock Sandwich,101084 ,4 ,4 
7035,Sully's Sandwich Kitchen,101084 ,5 ,5 
7036,Holy Chuck,101084 ,5 ,5 
7037,Bolt Fresh Bar,157846 ,3 ,3 
7038,The Hogtown Vegan,157846 ,1 ,1 
7039,Bar Raval,157846 ,5 ,5 
7040,Campo,157846 ,2 ,2 
7041,Planta,157846 ,3 ,3 
7042,Bolt Fresh Bar,14119 ,2 ,2 
7043,Propeller Coffee,14119 ,4 ,4 
7044,Flock,14119 ,4 ,4 
7045,Sweet Olenka's,14119 ,1 ,1 
7046,Campagnolo,14119 ,5 ,5 
7047,Farmhouse Tavern,14119 ,5 ,5 
7048,Hub Coffee,14119 ,5 ,5 
7049,Bolt Fresh Bar,377 ,3 ,3 
7050,1915 Lan Zhou Ramen,377 ,3 ,3 
7051,Ai Sushi,377 ,3 ,3 
7052,Lucullus Bakers & Roasters,377 ,3 ,3 
7053,Fresh Burger,377 ,4 ,4 
7054,Hoja LuWei,377 ,3 ,3 
7055,Early Bird Coffee & Kitchen,377 ,4 ,4 
7056,Main St Greek,377 ,3 ,3 
7057,Square Fish,377 ,4 ,4 
7058,Lai Wah Heen,377 ,3 ,3 
7059,Mr. Jerk,377 ,4 ,4 
7060,Bolt Fresh Bar,378 ,4 ,4 
7061,Bolt Fresh Bar,16541 ,1 ,1 
7062,Odd Seoul,16541 ,4 ,4 
7063,Geraldine,16541 ,5 ,5 
7064,Rose and Sons,16541 ,4 ,4 
7065,Bolt Fresh Bar,379 ,2 ,2 
7066,Agora,379 ,5 ,5 
7067,Bolt Fresh Bar,380 ,2 ,2 
7068,Cafe Novo,380 ,3 ,3 
7069,Konnichiwa,380 ,4 ,4 
7070,Nolana Pizzeria,380 ,4 ,4 
7071,Bolt Fresh Bar,146915 ,2 ,2 
7072,Sheena's Kitchen,146915 ,4 ,4 
7073,Northwood,146915 ,1 ,1 
7074,Northwood,146915 ,5 ,5 
7075,Aunties & Uncles,146915 ,2 ,2 
7076,North of Brooklyn Pizzeria,146915 ,5 ,5 
7077,Noodle Bowl,146915 ,1 ,1 
7078,Loblaws,146915 ,5 ,5 
7079,Bolt Fresh Bar,381 ,4 ,4 
7080,PICEA997,381 ,4 ,4 
7081,Le Gourmand,381 ,4 ,4 
7082,T&T Roti Trinidad & Toronto Roti,381 ,5 ,5 
7083,Fusaro's Kitchen,381 ,3 ,3 
7084,Nu BÃ¼gel,381 ,4 ,4 
7085,Mercat del Carmen,381 ,4 ,4 
7086,Campechano TaquerÃ­a,381 ,5 ,5 
7087,Swan Restaurant,381 ,3 ,3 
7088,Rikishi Japanese Restaurant,381 ,3 ,3 
7089,The Keg Steakhouse + Bar - York Street,381 ,4 ,4 
7090,Aroma Espresso Bar,381 ,4 ,4 
7091,Golden Wheat Bakery & Pastry,381 ,4 ,4 
7092,La Prep,381 ,3 ,3 
7093,Rose and Sons Swan,381 ,4 ,4 
7094,Fiesta Farms,381 ,4 ,4 
7095,Dimmi Bar & Trattoria,381 ,4 ,4 
7096,LCBO,381 ,3 ,3 
7097,Mother India,381 ,5 ,5 
7098,Sushi Island,381 ,4 ,4 
7099,Magoo's Gourmet Hamburgers & Ice-Cream,381 ,4 ,4 
7100,The Gem,381 ,4 ,4 
7101,Freshii,381 ,4 ,4 
7102,Gourmet Burger Co,381 ,3 ,3 
7103,Rock Lobster Food Co,381 ,4 ,4 
7104,Pizzeria Libretto Danforth,381 ,5 ,5 
7105,White Brick Kitchen,381 ,5 ,5 
7106,The O Bar,381 ,4 ,4 
7107,W Burger Bar,381 ,4 ,4 
7108,Duggan's Brewery,381 ,4 ,4 
7109,Brickworks Cider House,381 ,5 ,5 
7110,La Taquizza,381 ,4 ,4 
7111,Chito's Pizza,381 ,4 ,4 
7112,Snakes & Lattes Annex,381 ,4 ,4 
7113,Starbucks,381 ,3 ,3 
7114,Victory CafÃ©,381 ,3 ,3 
7115,Chiado,381 ,4 ,4 
7116,Gio Rana's Really Really Nice Restaurant,381 ,4 ,4 
7117,Gio Rana's Really Really Nice Restaurant,381 ,4 ,4 
7118,Freshco,381 ,4 ,4 
7119,The Roastery Coffee House,381 ,4 ,4 
7120,McDonald's,381 ,3 ,3 
7121,Indie Ale House,381 ,4 ,4 
7122,Yitz's Deli & Catering,381 ,3 ,3 
7123,The Comrade,381 ,4 ,4 
7124,Aroma Espresso Bar,381 ,2 ,2 
7125,Aroma Espresso Bar,381 ,3 ,3 
7126,The Saint Tavern,381 ,4 ,4 
7127,The Saint Tavern,381 ,3 ,3 
7128,Subway,381 ,3 ,3 
7129,Le Kensington Bistro,381 ,4 ,4 
7130,Le Kensington Bistro,381 ,3 ,3 
7131,Super Hakka Restaurant,381 ,4 ,4 
7132,On The Rocks,381 ,3 ,3 
7133,Tortilla Flats,381 ,3 ,3 
7134,Fresh on Spadina,381 ,4 ,4 
7135,Saving Gigi,381 ,4 ,4 
7136,Northwood,381 ,5 ,5 
7137,Northwood,381 ,5 ,5 
7138,Northwood,381 ,5 ,5 
7139,Rose City Kitchen,381 ,4 ,4 
7140,The Mad Bean,381 ,4 ,4 
7141,Superpoint Express Parkdale,381 ,5 ,5 
7142,Czehoski,381 ,4 ,4 
7143,Czehoski,381 ,3 ,3 
7144,Schmaltz,381 ,5 ,5 
7145,Fresca Pizza & Pasta,381 ,3 ,3 
7146,Bill's Lobster Fish Market,381 ,5 ,5 
7147,Bar Neon,381 ,3 ,3 
7148,Bar Neon,381 ,4 ,4 
7149,Smoke's Poutinerie,381 ,4 ,4 
7150,Enoteca Sociale,381 ,5 ,5 
7151,The Daughter,381 ,4 ,4 
