;title;genres;user
2;Day Watch (Dnevnoy dozor) (2006);Action|Fantasy|Horror|Thriller;152795
3;Vamps (2017);Action|Fantasy|Horror|Thriller;152795
4;Legion (2010);Action|Fantasy|Horror|Thriller;152795
5;Abraham Lincoln: Vampire Hunter (2012);Action|Fantasy|Horror|Thriller;152795
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;152795
23262;Interstellar (2014);Sci-Fi|IMAX;152795
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;152795
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;152795
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;152805
1;Phantom of the Opera (1943);Horror|Musical|Thriller;152805
2;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;152805
3;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;152805
4;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;152805
5;Kansas City (1996);Crime|Drama|Musical|Thriller;152805
45569;The Way We Live Now (2001);Drama|Romance;152805
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152805
3061;Green Mile, The (1999);Crime|Drama;152805
1945;Saving Private Ryan (1998);Action|Drama|War;152805
0;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;152943
1;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;152943
2;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;152943
3;Vice (2008);Crime|Film-Noir|Mystery|Thriller;152943
4;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;152943
5;Lured (1947);Crime|Film-Noir|Mystery|Thriller;152943
2874;Fight Club (1999);Action|Crime|Drama|Thriller;152943
23262;Interstellar (2014);Sci-Fi|IMAX;152943
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;152943
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;152943
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;152947
1;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;152947
2;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;152947
3;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;152947
4;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;152947
5;Phantom of the Opera (1943);Horror|Musical|Thriller;152947
315;Shawshank Redemption, The (1994);Crime|Drama;152947
352;Forrest Gump (1994);Comedy|Drama|Romance|War;152947
3061;Green Mile, The (1999);Crime|Drama;152947
1945;Saving Private Ryan (1998);Action|Drama|War;152947
0;Singapore (1947);Action|Adventure|Crime|Film-Noir|Romance;152966
1;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;152966
2;Cave, The (2005);Action|Adventure|Horror|Mystery|Sci-Fi|Thriller;152966
3;Prisoners of the Sun (2013);Action|Adventure|Horror|Mystery;152966
4;Santo vs. the Zombies (1961);Action|Adventure|Horror|Mystery;152966
5;War of the Dead - Stone's War (2011) ;Action|Adventure|Horror|Sci-Fi|Thriller|War;152966
45569;The Way We Live Now (2001);Drama|Romance;152966
16274;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX;152966
11424;Children of Men (2006);Action|Adventure|Drama|Sci-Fi|Thriller;152966
13983;Harry Potter and the Half-Blood Prince (2009);Adventure|Fantasy|Mystery|Romance|IMAX;152966
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;153059
1;Jumanji (1995);Adventure|Children|Fantasy;153059
2;Grumpier Old Men (1995);Comedy|Romance;153059
3;Waiting to Exhale (1995);Comedy|Drama|Romance;153059
4;Father of the Bride Part II (1995);Comedy;153059
5;Heat (1995);Action|Crime|Thriller;153059
45569;The Way We Live Now (2001);Drama|Romance;153059
16274;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX;153059
702;Dead Man (1995);Drama|Mystery|Western;153059
13983;Harry Potter and the Half-Blood Prince (2009);Adventure|Fantasy|Mystery|Romance|IMAX;153059
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;153080
1;Jumanji (1995);Adventure|Children|Fantasy;153080
2;Grumpier Old Men (1995);Comedy|Romance;153080
3;Waiting to Exhale (1995);Comedy|Drama|Romance;153080
4;Father of the Bride Part II (1995);Comedy;153080
5;Heat (1995);Action|Crime|Thriller;153080
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;153080
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;153080
6765;Kill Bill: Vol. 1 (2003);Action|Crime|Thriller;153080
7313;Kill Bill: Vol. 2 (2004);Action|Drama|Thriller;153080
0;Rio Lobo (1970);Adventure|Romance|War|Western;153108
1;Minnesota Clay (1964);Action|Romance|War|Western;153108
2;Last of the Mohicans, The (1992);Action|Romance|War|Western;153108
3;Marksman, The (2005);Action|Adventure|Thriller|War;153108
4;Nemuritorii (1974);Action|Adventure|Thriller|War;153108
5;Rambo III (1988);Action|Adventure|Thriller|War;153108
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;153108
11386;Departed, The (2006);Crime|Drama|Thriller;153108
2773;American Beauty (1999);Drama|Romance;153108
5891;Catch Me If You Can (2002);Crime|Drama;153108
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;153123
1;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;153123
2;Rogues' Regiment (1948);Action|Adventure|Film-Noir|Thriller|War;153123
3;The Rig (2010);Action|Horror|Sci-Fi|Thriller;153123
4;Resident Evil: Afterlife (2010);Action|Horror|Sci-Fi|Thriller|IMAX;153123
5;The Hunt (2006);Action|Horror|Sci-Fi|Thriller;153123
2874;Fight Club (1999);Action|Crime|Drama|Thriller;153123
51567;The President's Barber (2004);Comedy|Drama;153123
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;153123
9488;Old Boy (2003);Mystery|Thriller;153123
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;153141
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;153141
2;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;153141
3;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;153141
4;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;153141
5;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;153141
2245;American History X (1998);Crime|Drama;153141
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;153141
1625;Truman Show, The (1998);Comedy|Drama|Sci-Fi;153141
4783;Donnie Darko (2001);Drama|Mystery|Sci-Fi|Thriller;153141
0;Woodstock (1970);Documentary|Musical;153184
1;Source Family, The (2012);Documentary|Musical;153184
2;Sympathy for the Devil (1968);Documentary|Musical;153184
3;On the Rumba River (On the Rhumba River) (2007);Documentary|Musical;153184
4;Crossfire Hurricane (2012);Documentary|Musical;153184
5;Artie Shaw: Time Is All You've Got (1985);Documentary|Musical;153184
2874;Fight Club (1999);Action|Crime|Drama|Thriller;153184
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;153184
19861;Eastwood on Eastwood (1997);Documentary;153184
13691;Inglourious Basterds (2009);Action|Drama|War;153184
0;Dhoom (2004);Action|Crime|Musical|Romance;153188
1;Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go) (1993);Animation|Children|Musical|Romance;153188
2;Amazon Jack 2: The Movie Star (a.k.a. Hugo the Movie Star) (Jungledyret 2 - den store filmhelt) (1996);Animation|Children|Musical|Romance;153188
3;Cinderella (1997);Children|Fantasy|Musical|Romance;153188
4;Rusalochka (The Little Mermaid) (1976);Children|Fantasy|Musical|Romance;153188
5;Jailhouse Rock (1957);Crime|Drama|Musical|Romance;153188
315;Shawshank Redemption, The (1994);Crime|Drama;153188
3061;Green Mile, The (1999);Crime|Drama;153188
1238;Unforgiven (1992);Drama|Western;153188
1237;Groundhog Day (1993);Comedy|Fantasy|Romance;153188
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;153247
1;Lured (1947);Crime|Film-Noir|Mystery|Thriller;153247
2;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;153247
3;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;153247
4;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;153247
5;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;153247
315;Shawshank Redemption, The (1994);Crime|Drama;153247
2874;Fight Club (1999);Action|Crime|Drama|Thriller;153247
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;153247
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;153247
0;New Barbarians, The (I nuovi barbari) (1983);Action|Sci-Fi|Thriller|Western;153342
1;Cowboys & Aliens (2011);Action|Sci-Fi|Thriller|Western|IMAX;153342
2;Westworld (1973);Action|Sci-Fi|Thriller|Western;153342
3;Gallowwalkers (2012);Action|Horror|Sci-Fi|Western;153342
4;Space Raiders (1983);Action|Adventure|Sci-Fi|Western;153342
5;Wild Wild West Revisited, The (1979);Action|Adventure|Sci-Fi|Western;153342
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;153342
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;153342
5897;Pianist, The (2002);Drama|War;153342
2510;Open Your Eyes (Abre los ojos) (1997);Drama|Romance|Sci-Fi|Thriller;153342
0;I Am Omega (2007);Action|Horror|Sci-Fi|Thriller;153516
1;The Rig (2010);Action|Horror|Sci-Fi|Thriller;153516
2;Alien³ (a.k.a. Alien 3) (1992);Action|Horror|Sci-Fi|Thriller;153516
3;Resident Evil: Extinction (2007);Action|Horror|Sci-Fi|Thriller;153516
4;Colony, The (2013);Action|Horror|Sci-Fi|Thriller;153516
5;Wraith, The (1986);Action|Horror|Sci-Fi|Thriller;153516
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;153516
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;153516
3488;Gladiator (2000);Action|Adventure|Drama;153516
1238;Unforgiven (1992);Drama|Western;153516
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;153584
1;Kansas City (1996);Crime|Drama|Musical|Thriller;153584
2;Cry Terror! (1958);Crime|Film-Noir|Thriller;153584
3;Brothers Rico, The (1957);Crime|Drama|Film-Noir|Thriller;153584
4;Black Hand (1950);Crime|Film-Noir|Thriller;153584
5;Panic in the Streets (1950);Crime|Drama|Film-Noir|Thriller;153584
31463;Vaastav: The Reality (1999);Crime|Drama|Thriller;153584
44416;Dhamaal (2007);Comedy;153584
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;153584
35679;Baazigar (1993);Crime|Thriller;153584
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;153631
1;Highway to Hell (1991);Action|Comedy|Fantasy|Horror;153631
2;Vampire Effect (The Twins Effect) (Chin gei bin) (2003);Action|Comedy|Fantasy|Horror;153631
3;A Chinese Ghost Story III (1991);Action|Comedy|Fantasy|Horror;153631
4;Evil Dead II (Dead by Dawn) (1987);Action|Comedy|Fantasy|Horror;153631
5;Armageddon (Tin dei hung sam) (Heaven Earth Great Ambition) (1997);Action|Comedy|Fantasy|Horror;153631
7411;Noises Off... (1992);Comedy;153631
17610;Drive (2011);Crime|Drama|Film-Noir|Thriller;153631
6664;Triplets of Belleville, The (Les triplettes de Belleville) (2003);Animation|Comedy|Fantasy;153631
8290;Bad Education (La mala educación) (2004);Drama|Thriller;153631
0;Touch of Evil (1958);Crime|Film-Noir|Thriller;153636
1;Bullet for Joey, A (1955);Crime|Drama|Film-Noir|Thriller;153636
2;Glass Agency, The (Ajans-E Shisheh-I) (1999);Crime|Drama|Film-Noir|Thriller;153636
3;Single Shot, A (2013);Crime|Drama|Film-Noir|Thriller;153636
4;Bewitched (Alter Ego) (1945);Crime|Drama|Film-Noir|Thriller;153636
5;Black Hand (1950);Crime|Film-Noir|Thriller;153636
4051;In the Mood For Love (Fa yeung nin wa) (2000);Drama|Romance;153636
4900;Beautiful Mind, A (2001);Drama|Romance;153636
12232;Elite Squad (Tropa de Elite) (2007);Action|Crime|Drama|Thriller;153636
3488;Gladiator (2000);Action|Adventure|Drama;153636
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;153739
1;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;153739
2;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;153739
3;Stingray Sam (2009);Comedy|Musical|Sci-Fi|Western;153739
4;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;153739
5;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;153739
11386;Departed, The (2006);Crime|Drama|Thriller;153739
9488;Old Boy (2003);Mystery|Thriller;153739
5891;Catch Me If You Can (2002);Crime|Drama;153739
15;Casino (1995);Crime|Drama;153739
0;Soldiers Of The Damned (2015);Action|Horror|Thriller|War;153768
1;Pocahontas (1995);Animation|Children|Drama|Musical|Romance;153768
2;Phantom of the Opera (1943);Horror|Musical|Thriller;153768
3;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;153768
4;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;153768
5;The Nutcracker in 3D (2009);Action|Children|Fantasy|Musical;153768
315;Shawshank Redemption, The (1994);Crime|Drama;153768
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;153768
523;Schindler's List (1993);Drama|War;153768
352;Forrest Gump (1994);Comedy|Drama|Romance|War;153768
0;Crimson Tide (1995);Drama|Thriller|War;153795
1;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;153795
2;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;153795
3;Lured (1947);Crime|Film-Noir|Mystery|Thriller;153795
4;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;153795
5;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;153795
2915;Princess Mononoke (Mononoke-hime) (1997);Action|Adventure|Animation|Drama|Fantasy;153795
23262;Interstellar (2014);Sci-Fi|IMAX;153795
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;153795
11386;Departed, The (2006);Crime|Drama|Thriller;153795
0;Beneath Loch Ness (2002);Action|Horror|Mystery|Sci-Fi|Thriller;153809
1;Biohazardous (2001);Action|Horror|Mystery|Sci-Fi;153809
2;Galaxy of Terror (Quest) (1981);Action|Horror|Mystery|Sci-Fi;153809
3;The Asylum (2016);Action|Horror|Mystery|Sci-Fi|Thriller;153809
4;Shaft, The (a.k.a. Down) (2001);Action|Horror|Mystery|Sci-Fi;153809
5;God told Me To (1976);Crime|Horror|Mystery|Sci-Fi|Thriller;153809
23262;Interstellar (2014);Sci-Fi|IMAX;153809
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;153809
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;153809
4133;Memento (2000);Mystery|Thriller;153809
0;Blues in the Night (1941);Drama|Film-Noir|Musical;153827
1;The Old Corral (1936);Crime|Musical|Western;153827
2;Mother Wore Tights (1947);Musical;153827
3;Oliver! (1968);Drama|Musical;153827
4;Lady Sings the Blues (1972);Drama|Musical;153827
5;Hollywood Revue of 1929, The (1929);Musical;153827
2874;Fight Club (1999);Action|Crime|Drama|Thriller;153827
23262;Interstellar (2014);Sci-Fi|IMAX;153827
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;153827
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;153827
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;153875
1;Jumanji (1995);Adventure|Children|Fantasy;153875
2;Grumpier Old Men (1995);Comedy|Romance;153875
3;Waiting to Exhale (1995);Comedy|Drama|Romance;153875
4;Father of the Bride Part II (1995);Comedy;153875
5;Heat (1995);Action|Crime|Thriller;153875
315;Shawshank Redemption, The (1994);Crime|Drama;153875
2874;Fight Club (1999);Action|Crime|Drama|Thriller;153875
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;153875
1645;Good Will Hunting (1997);Drama|Romance;153875
0;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;153921
1;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;153921
2;Gallowwalkers (2012);Action|Horror|Sci-Fi|Western;153921
3;Hollow Man II (2006);Action|Horror|Sci-Fi|Thriller;153921
4;Razortooth (2007);Action|Horror|Sci-Fi|Thriller;153921
5;Alien: Covenant (2017);Action|Horror|Sci-Fi|Thriller;153921
315;Shawshank Redemption, The (1994);Crime|Drama;153921
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;153921
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;153921
3061;Green Mile, The (1999);Crime|Drama;153921
0;Dark City (1998);Adventure|Film-Noir|Sci-Fi|Thriller;153978
1;Lady Terminator (Pembalasan ratu pantai selatan) (1989);Action|Adventure|Horror|Sci-Fi|Thriller;153978
2;Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977);Action|Adventure|Horror|Sci-Fi;153978
3;Sharknado 4: The 4th Awakens (2016);Action|Adventure|Horror|Sci-Fi;153978
4;War of the Dead - Stone's War (2011) ;Action|Adventure|Horror|Sci-Fi|Thriller|War;153978
5;Rogue (2007);Action|Adventure|Horror|Sci-Fi|Thriller;153978
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;153978
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;153978
765;Trainspotting (1996);Comedy|Crime|Drama;153978
5223;Nine Queens (Nueve reinas) (2000);Crime|Thriller;153978
0;Rescuers, The (1977);Adventure|Animation|Children|Crime|Drama;154007
1;Despicable Me (2010);Animation|Children|Comedy|Crime;154007
2;Wallace & Gromit: The Wrong Trousers (1993);Animation|Children|Comedy|Crime;154007
3;Land Before Time III: The Time of the Great Giving (1995);Adventure|Animation|Children|Musical;154007
4;Rock-A-Doodle (1991);Adventure|Animation|Children|Musical;154007
5;Pooh's Grand Adventure: The Search for Christopher Robin (1997);Adventure|Animation|Children|Musical;154007
2874;Fight Club (1999);Action|Crime|Drama|Thriller;154007
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;154007
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;154007
13691;Inglourious Basterds (2009);Action|Drama|War;154007
0;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;154088
1;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;154088
2;Dhoom (2004);Action|Crime|Musical|Romance;154088
3;Singapore (1947);Action|Adventure|Crime|Film-Noir|Romance;154088
4;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;154088
5;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;154088
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;154088
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;154088
31;Twelve Monkeys (a.k.a. 12 Monkeys) (1995);Mystery|Sci-Fi|Thriller;154088
10186;Batman Begins (2005);Action|Crime|IMAX;154088
0;Dead Time: Kala (2007);Crime|Fantasy|Film-Noir|Thriller;154090
1;Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009);Action|Animation|Crime|Sci-Fi|Thriller;154090
2;Ghost in the Shell: Solid State Society (2006);Action|Animation|Crime|Sci-Fi|Thriller;154090
3;Batman Beyond: Return of the Joker (2000);Action|Animation|Crime|Sci-Fi|Thriller;154090
4;Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005);Action|Animation|Crime|Sci-Fi;154090
5;Twilight Q (1987);Animation|Crime|Fantasy|Mystery|Sci-Fi;154090
523;Schindler's List (1993);Drama|War;154090
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;154090
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;154090
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;154090
0;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;154140
1;Backfire (1950);Crime|Film-Noir|Mystery|Romance|Thriller;154140
